기관코드,기관명,식별자,제목,발행,source_url,관련여부,매칭키워드,요약여부,갱신일
kedi-research,교육개발원 연구보고서,15725,2023년 교원 업무부담 경감 사업 결과보고서(CTR2024-16),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15725,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15724,2023년 온라인 공동교육과정(클라우드 및 시스템 운영관리) 사업 결과보고서(CTR2024-15),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15724,o,온라인;클라우드,X,2026-07-20
kedi-research,교육개발원 연구보고서,15723,2023년도 고교학점제 학교 공간 조성 사업 결과보고서(CTR2024-14),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15723,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15721,2023년 교원치유지원센터 운영 성과분석 결과보고서(CTR2024-12),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15721,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15720,2023년도 학교현장실습학기제 시범운영 사업 결과보고서(CTR2024-11),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15720,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15793,2023년도 OECD 교육연구협력사업 결과보고서(CTR2024-10),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15793,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15719,2023년 디지털교육지원센터 운영 사업 결과보고서(CTR2024-09),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15719,o,디지털,X,2026-07-20
kedi-research,교육개발원 연구보고서,15718,2023년 중앙교육복지연구지원센터(학생맞춤통합지원센터) 운영 사업 결과보고서(CTR2024-08),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15718,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15717,2023년 늘봄학교 시범운영 컨설팅 결과보고서(CTR2024-07),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15717,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15716,2023년 방과후·돌봄 정책 운영 지원 강화 사업 결과보고서(CTR2024-06),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15716,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15715,2023년 교육복지우선지원사업 및 교육복지안전망 운영 현황 조사 결과(CTR2024-05),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15715,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15714,2023년 환경·지속가능발전교육 지원 사업 결과보고서(CTR2024-03),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15714,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15707,고교학점제 학교공간 운영 효율화를 위한 POE 조사도구 개발 연구(CRR2024-18),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15707,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15812,시도 고교학점제지원센터와 온라인학교 운영 및 연계 방안 연구(CRR2024-17),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15812,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,15759,공동교육과정 실태조사 개선 연구(CRR2024-16),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15759,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15791,고교학점제에 따른 지역 공유학습 체계 모형 연구(CRR2024-15),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15791,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15706,AI 디지털교과서 활용 교수·학습 모형 개발 연구(CRR2024-14),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15706,o,AI;디지털;디지털교과서,X,2026-07-20
kedi-research,교육개발원 연구보고서,15705,디지털 기기의 건강한 활용을 위한 가이드라인 개발 연구(CRR2024-13),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15705,o,디지털,X,2026-07-20
kedi-research,교육개발원 연구보고서,15758,AI 디지털교과서 교원 연수표준안 개발 연구(CRR2024-12),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15758,o,AI;디지털;디지털교과서,X,2026-07-20
kedi-research,교육개발원 연구보고서,15757,AI 디지털교과서 교원연수를 위한 교원역량-연수콘텐츠 매칭 및 인증체계 개발(CRR2024-11),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15757,o,AI;디지털;디지털교과서,X,2026-07-20
kedi-research,교육개발원 연구보고서,15704,학생맞춤통합지원을 위한 초등교원 양성과정 프로그램 개발 연구(CRR2024-10),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15704,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15703,중등학교 학생맞춤통합지원 체계 구축방안 연구: 고등학교(CRR2024-09),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15703,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15702,중등학교 학생맞춤통합지원 체계 구축방안 연구: 중학교(CRR2024-08),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15702,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15681,"2024년 국가교육위원회 제1차 대토론회 대전환의 시대, 우리 교육의 길(CRM2024-23)",2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15681,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15674,고교학점제 학교 공간 조성 및 활용 안내서(CRM2024-16),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15674,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15673,2023년 교육정책 해외사례 조사 캐나다 온타리오 주의 교육혁신 정책 동향(CRM2024-15),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15673,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15671,2023년 중앙교육복지연구지원센터(학생맞춤통합지원센터) 통합세미나 운영 자료집(CRM2024-13),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15671,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15668,교육정책네트워크 해외교육동향 기획기사 2024년 2월호 교육과정 속 'White Space' 운영 사례(CRM2024-10),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15668,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15666,2023년 중앙교육복지연구지원센터(학생맞춤통합지원센터) 시도협의체 운영 자료집(CRM2024-06),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15666,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15920,2024학년도 방송통신고등학교 운영요람(CIM2024-03),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15920,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15919,2024학년도 방송통신중학교 운영요람(CIM2024-02),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15919,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15701,수학 AI 디지털교과서 영향평가 설계 및 실행방안 연구(CRR2024-07),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15701,o,AI;디지털;디지털교과서,X,2026-07-20
kedi-research,교육개발원 연구보고서,15700,영어 AI 디지털교과서 영향평가 설계 및 실행방안 연구(CRR2024-06),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15700,o,AI;디지털;디지털교과서,X,2026-07-20
kedi-research,교육개발원 연구보고서,15740,미래교육역량 및 학생맞춤교육역량 함양을 위한 교육봉사 실천매뉴얼 부록(CRR2024-05-02),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15740,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15739,미래교육역량 및 학생맞춤교육역량 함양을 위한 학교현장실습 실천매뉴얼 부록(CRR2024-05-01),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15739,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15699,학생맞춤통합지원을 위한 중등교원 양성과정 프로그램 개발 연구(CRR2024-05),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15699,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15583,학교 환경교육 현황 조사체계 구축 방안 연구(Ⅲ)(CRR2024-04),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15583,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15697,예비-현직교사 학습공동체 활성화 방안 연구(CRR2024-03),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15697,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15696,미래역량 강화를 위한 교원양성과 임용체제 연계 방안 연구(CRR2024-02),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15696,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15695,미래교육 전문성을 위한 IB 교사교육연구(CRR2024-01),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15695,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15587,학교현장실습학기제 교육과정·운영 매뉴얼(고등학교): 2023년 개정판(CRM2024-05-02),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15587,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15586,학교현장실습학기제 교육과정·운영 매뉴얼(중학교): 2023년 개정판(CRM2024-05-01),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15586,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15585,학교현장실습학기제 교육과정·운영 매뉴얼(교원양성기관): 2023년 개정판(CRM2024-04),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15585,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15665,디지털교육포럼(CRM2024-03),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15665,o,디지털,X,2026-07-20
kedi-research,교육개발원 연구보고서,15664,교육정책네트워크 해외교육동향 기획기사 2024년 1월호 학교 안 인력 구성 및 담당 업무 현황(CRM2024-02),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15664,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15653,미국의 대입제도 동향 분석(CIP2024-01),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15653,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15651,학생 주도형 영재교육 프로그램 현장적용 직무연수(CIM2024-01),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15651,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15506,초등돌봄교실 운영 길라잡이(CRM2023-77),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15506,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15663,2023학년도 전국 교육대학원장&사범대학장 협의회 총회 및 연합 세미나 미래 교원 양성체제 발전방안 (CRM2024-01),2024,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15663,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15411,데이터 기반 대학 교육혁신 모니터링 연구(RR2023-21),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15411,o,데이터,X,2026-07-20
kedi-research,교육개발원 연구보고서,15409,국가수준의 교육현안 진단 및 공교육 모니터링을 위한 데이터 구축(Ⅱ)(RR2023-20),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15409,o,데이터,X,2026-07-20
kedi-research,교육개발원 연구보고서,15408,중등 글로벌 인문교양교육 교원역량 강화 방안(RR2023-19),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15408,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15405,학교 성장과 변화에 대한 10년 연구(Ⅲ)(RR2023-18),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15405,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15404,한국초등교원종단연구(Ⅲ)(RR2023-17),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15404,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15397,개도국 교육지표 개발·협력사업(Ⅷ)(RR2023-16),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15397,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15399,한국교육개발원 교육여론조사 (KEDI POLL 2023)(RR2023-15),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15399,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15418,대학의 교육시설환경 개선을 위한 지원방안: 학습자 중심의 대학 공간 재구조화 디자인 방안(RR2023-14),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15418,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15417,지방교육자치와 일반자치의 재구조화 방향 탐색(RR2023-13),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15417,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15416,AI 기반 맞춤형 교육의 현황과 과제(RR2023-12),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15416,o,AI,o,2026-07-20
kedi-research,교육개발원 연구보고서,15414,대안교육 다변화 실태 분석(RR2023-11),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15414,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15412,학생의 온라인 생활 연구: 학습자 특성 분석(RR2023-10),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15412,o,온라인,o,2026-07-20
kedi-research,교육개발원 연구보고서,15410,2023 한국교육종단연구: 초기 성인기의 생활과 성과(I)(RR2023-09),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15410,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15407,인재양성 데이터 국가 전략 연구(RR2023-08),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15407,o,데이터,X,2026-07-20
kedi-research,교육개발원 연구보고서,15406,대학 자율 혁신을 위한 정책 거버넌스 재설계 방안(RR2023-07),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15406,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15403,고등교육에서의 성인학습자 재교육 현황과 개선방안(RR2023-06),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15403,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15396,대학 학과전공 운영 실태 분석(RR2023-05),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15396,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15402,대학-지방자치단체 간 협력 강화 방안(RR2023-04),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15402,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15401,학교 업무를 둘러싼 구성원 갈등 분석과 지원 방안(RR2023-03),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15401,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15400,전일제 학교 제도화 방안 연구: 초등 늘봄 정책을 중심으로(RR2023-02),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15400,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15398,이주민 밀집지역 소재 학교 혁신 방안(RR2023-01),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15398,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15420,평생교육통계 활용도 제고를 위한 조사 항목 및 문항 개선 방안(OR2023-09),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15420,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15394,「지방대육성법」 이후 지역인재의 입학 및 취업 실태와 과제(OR2023-08),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15394,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15395,연계·통합의 관점에서 본 성인 역량인증 체제의 쟁점과 과제(OR2023-07),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15395,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15419,2023년도 정책제안서(OR2023-06),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15419,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15421,초등돌봄교실 운영 개선을 위한 수요 예측 분석(IP2023-06),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15421,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15644,초등교사와 교직생활에 관한 연구: 교사가 일하기 좋은 학교의 관점 중심으로 (IP2023-04),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15644,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15415,2023 한국교육종단연구 한국교육종단연구2013(XI): 조사개요보고서(TR2023-03),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15415,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15413,학교복합시설 현황 및 성과분석(TR2023-02),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15413,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15649,교육시설 관리운영권 설정기간 만료에 따른 업무 표준 매뉴얼 (RM2023-27),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15649,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15581,2023년 교육시설 BTL사업 질의회신 해설 자료집(RM2023-25),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15581,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15580,교육시설 민간투자사업 성과지표(RM2023-24),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15580,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15579,2023년 교육시설 민간투자사업 매뉴얼(RM2023-23),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15579,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15648,2023년 기본연구 「학생의 온라인 생활 연구: 학습자 특성 분석」 현장 및 학계 전문가들의 정책 제언을 위한 정책토론회 (RM2023-22),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15648,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,15582,2023 OECD 교육정책위원회(EDPC)·교육연구혁신센터(CERI) 의제종합자료집(RM2023-21),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15582,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15647,학습자 중심의 미래 고등교육을 위한 대학 공간 재구조화 디자인 가이드라인(RM2023-16),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15647,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15578,2023년도 학생선수 e-School 학습지원 사업 결과보고서(CTR2023-94),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15578,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15467,2023년 스리랑카 중등교육개선 지원 사업 결과보고서(CTR2023-93),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15467,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15577,영재학교·과학고 운영 책무성 및 자율성 강화 방안: 영재학교 운영 성과평가 편람 개발(CTR2023-92),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15577,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15576,2023년 교육통계 결과 활용 및 시스템 개선 사업 보고서(CTR2023-91),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15576,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15575,2023년 나이스 교육통계 시스템 조사 사업 보고서(CTR2023-90),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15575,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15643,시범학교 위원회 운영 및 비용-효과 분석 기반 시스템 평가 모델개발(5차연도-1차) -학교 공기환경 개선 맞춤형 진단컨설팅 결과보고서- (CTR2023-89),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15643,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15574,2023년 국가영재교육지원사업 결과보고서(CTR2023-87),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15574,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15642,2023년 늘봄학교·교육기부 박람회 결과보고서(CTR2023-86),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15642,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15466,2023년 대학정보공시 항목별 관리기관 사업보고서(CTR2023-85),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15466,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15465,2023년 위(Wee) 프로젝트 성과분석 보고서(CTR2023-84),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15465,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15641,2023년도 지방교육재정분석사업 결과보고서 (CTR2023-83),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15641,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15650,2023 공립·사립 학교(교비)회계 분석 종합보고서 부록(CTR2023-82-02),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15650,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15640,2023 공립·사립 학교(교비)회계 분석 종합보고서(CTR2023-82-01),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15640,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15464,2023년도 위(Wee) 프로젝트 운영 지원 사업 운영 결과 보고서(CTR2023-81),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15464,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15463,그린스마트스쿨 민간투자사업 전문지원기관 위탁용역 추진실적 및 향후 계획 보고(중간보고)(CTR2023-80),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15463,o,스마트,X,2026-07-20
kedi-research,교육개발원 연구보고서,15462,2023년도 방송통신중학교 운영사업 결과보고서(CTR2023-79),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15462,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15461,2023년도 방송통신고등학교 운영사업 결과보고서(CTR2023-78),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15461,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15460,2023년 온라인 보충과정 운영 사업 결과보고서(CTR2023-77),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15460,o,온라인,X,2026-07-20
kedi-research,교육개발원 연구보고서,15639,2023년 디지털 기반 체험형 통일교육 지원 사업 결과보고서(CTR2023-76),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15639,o,디지털,X,2026-07-20
kedi-research,교육개발원 연구보고서,15459,그린스마트스쿨 민간투자사업 전문지원기관 위탁용역(월간보고)(CTR2023-75),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15459,o,스마트,X,2026-07-20
kedi-research,교육개발원 연구보고서,15458,2023 그린스마트 미래학교 민간투자사업 전문지원기관 위탁용역 최종결과 보고서(CTR2023-74),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15458,o,스마트,X,2026-07-20
kedi-research,교육개발원 연구보고서,15457,2023학교폭력 피해학생 지원 전문기관 만족도 조사 및 컨설팅 결과보고서(CTR2023-73),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15457,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15456,2023년 늘봄학교 시범운영 지원 사업 결과보고서(CTR2023-72),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15456,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15573,2023년도 평생학습 개인실태조사 사업보고서(CTR2023-71),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15573,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15572,2023년도 평생교육통계 조사시스템 유지보수 및 개선 사업보고서(CTR2023-70),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15572,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15571,2023년도 평생교육통계조사 사업보고서(CTR2023-69),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15571,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15638,2023년도 직업계고 졸업자 취업통계조사 사업보고서(CTR2023-68),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15638,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15570,2023년도 청년 진로정보 시스템 구축 운영 사업보고서(CTR2023-67),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15570,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15569,2023년도 고등교육기관 졸업자 취업통계조사 사업보고서(CTR2023-66),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15569,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15455,2023년도 국가 교육지표 및 예측통계 개발·관리 사업보고서(CTR2023-65),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15455,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15637,2023년도 국제교육지표사업 참여 사업보고서(CTR2023-64),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15637,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15568,2023년도 교육통계 DB 제공 및 분석 서비스 운영 사업보고서(CTR2023-63),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15568,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15567,2023년도 고등교육통계조사 시스템 개편 및 유지관리 사업보고서(CTR2023-62),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15567,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15566,2023년도 고등교육기관 교육기본통계조사 사업보고서(CTR2023-61),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15566,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15565,2023년도 유초중등 교육통계조사 및 자료집 발간 사업보고서(CTR2023-60),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15565,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15636,2023년도 국가교육통계사업 총괄 보고서(CTR2023-59),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15636,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15564,2023년 시·도교육청 평가 사업 결과 보고서(CTR2023-58),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15564,X,,X,2026-07-20
kedi-research,교육개발원 연구보고서,15454,2023년 스쿨포유 초등과정 콘텐츠 개발 결과보고서(CTR2023-57),2023,https://www.kedi.re.kr/khome/main/research/selectPubForm.do?plNum0=15454,X,,X,2026-07-20
